"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"6849","KRAGERØ BYGG AS","915676561","2024-01-04","Konkursåpning","Telemark","Etter"
"6850","KRAGERØ RESTAURERING OG AS","918689036","2023-08-18","Konkursåpning","Telemark","Etter"
"6851","KVIKKEGNORGE AS","923883606","2022-08-17","Konkursåpning","Telemark","Under"
"6852","LADIES & GENTS AS","912639274","2023-05-05","Konkursåpning","Telemark","Etter"
"6853","LAND & SJØTJENESTER AS","915378609","2021-02-05","Konkursåpning","Telemark","Under"
"6854","LAND & VANN BYGGTJENESTER AS","815256522","2021-03-11","Konkursåpning","Telemark","Under"
"6855","LANGANGEN MAT & KAFÉ AS","922645469","2020-09-14","Konkursåpning","Telemark","Under"
"6856","LANGØYA HOVEDGÅRD DRIFT AS","925787981","2022-11-01","Konkursåpning","Telemark","Under"
"6857","LARSENS TRANSPORT OG MONTASJE","919829079","2020-01-08","Konkursåpning","Telemark","Før"
"6858","LASSES VEIKRO AS","915722350","2023-09-14","Konkursåpning","Telemark","Etter"
"6859","LAUKEFJELL EIENDOM AS","985717141","2023-08-29","Konkursåpning","Telemark","Etter"
"6860","LEADERSHIP OF LIFE AS","923350764","2022-10-24","Konkursåpning","Telemark","Under"
"6861","LENES FRISØR AS","927421372","2022-08-02","Konkursåpning","Telemark","Under"
"6862","LILLE KRAGERØ AS","989759361","2023-04-25","Konkursåpning","Telemark","Under"
"6863","LILLEVIK SPESIALTRANSPORT AS","925039683","2021-08-27","Konkursåpning","Telemark","Under"
"6864","LINDEBØ TRANSPORT AS","822061702","2022-02-03","Konkursåpning","Telemark","Under"
"6865","LINDGREEN OG STORBÆK AS","925359874","2022-04-27","Konkursåpning","Telemark","Under"
"6866","LMB BYGG AS","925030007","2023-04-19","Konkursåpning","Telemark","Under"
"6867","LOKALET AS","922172285","2020-06-19","Konkursåpning","Telemark","Under"
"6868","LOVE LIFE SIGN AS","925925241","2023-04-20","Konkursåpning","Telemark","Under"
"6869","LUCKY MEDIA AS","912060667","2020-09-18","Konkursåpning","Telemark","Under"
"6870","LUKSUSDYRET AS","923942572","2024-01-16","Konkursåpning","Telemark","Etter"
"6871","LUMI TRAINING AS","923203087","2021-09-13","Konkursåpning","Telemark","Under"
"6872","LUSETER ANLEGGSERVICE AS","919330899","2022-05-31","Konkursåpning","Telemark","Under"
"6873","LUSETER SIMEN A AS","917797552","2023-10-30","Konkursåpning","Telemark","Etter"
"6874","LØKKA SANDWICHBAR AS","925559970","2022-10-24","Konkursåpning","Telemark","Under"
"6875","LØVIG BYGG AS","927798077","2022-07-07","Konkursåpning","Telemark","Under"
"6876","MAI FRISØR AS","921794142","2021-01-26","Konkursåpning","Telemark","Under"
"6877","MASALA LOUNGE AS","929195027","2024-03-15","Konkursåpning","Telemark","Etter"
"6878","ME4 EIGEDOM AS","911768771","2019-04-26","Konkursåpning","Telemark","Før"
"6879","MENSA HEATING NORWAY AS","915020569","2020-08-05","Konkursåpning","Telemark","Under"
"6880","MEVO NORWAY AS","915366236","2023-03-20","Konkursåpning","Telemark","Under"
"6881","MFS TRANSPORT AS","997616375","2023-01-11","Endring av kunngjøring fra Konkursregisteret","Telemark","Under"
"6882","MFS TRANSPORT AS","997616375","2018-09-25","Konkursåpning","Telemark","Før"
"6883","MIDT-TELEMARK RENHOLD AS","819511292","2023-02-24","Konkursåpning","Telemark","Under"
"6884","MIKROBYGG NORGE AS","926466895","2021-07-01","Konkursåpning","Telemark","Under"
"6885","MIN LILLE VENN AS","926409689","2022-12-13","Konkursåpning","Telemark","Under"
"6886","MINAS KREATIVE HJØRNE AS","918464972","2024-03-25","Konkursåpning","Telemark","Etter"
"6887","MJO1 LIMITED","996284255","2024-03-01","Konkursåpning","Telemark","Etter"
"6888","MKA BYGG AS","921695543","2024-02-06","Konkursåpning","Telemark","Etter"
"6889","MLM HOLDING AS","915115160","2022-09-30","Konkursåpning","Telemark","Under"
"6890","MOEN DESIGN AS","985289239","2024-02-01","Konkursåpning","Telemark","Etter"
"6891","MOEN GARTNERI AS","926286145","2024-02-26","Konkursåpning","Telemark","Etter"
"6892","MOMIJI INVEST AS","927984180","2023-11-15","Konkursåpning","Telemark","Etter"
"6893","MORGEDAL HOTELL DRIFT AS","918129650","2020-01-06","Konkursåpning","Telemark","Før"
"6894","MOSAIKK FLIS OG MUR AS","913348206","2022-02-28","Konkursåpning","Telemark","Under"
"6895","MOVATION AS","925583952","2022-11-08","Konkursåpning","Telemark","Under"
"6896","MR MASKIN AS","921622589","2021-02-01","Konkursåpning","Telemark","Under"
"6897","MS BILPLEIE AS","913163648","2023-07-14","Konkursåpning","Telemark","Etter"
"6898","MUDO GYM BØ AS","921174349","2019-04-23","Konkursåpning","Telemark","Før"
"6899","MUDO GYM SKIEN AS","917576130","2021-08-27","Konkursåpning","Telemark","Under"
"6900","MULTIFAG AS","891312202","2021-11-08","Konkursåpning","Telemark","Under"
"6901","MULTISERVICE GRUPPEN AS","930936502","2024-03-15","Konkursåpning","Telemark","Etter"
"6902","MUNIN LIVE AS","925200379","2022-04-29","Konkursåpning","Telemark","Under"
"6903","MUNIN LIVE HOLDING AS","926018507","2022-10-14","Konkursåpning","Telemark","Under"
"6904","MURERNE PEDERSEN AS","925232173","2023-03-13","Konkursåpning","Telemark","Under"
"6905","NENSET TERRASSE 28 AS","916282931","2020-03-23","Konkursåpning","Telemark","Under"
"6906","NH NORGE AS","998742315","2020-04-15","Konkursåpning","Telemark","Under"
"6907","NOCO ENTREPRENØR AS","911754576","2020-10-30","Konkursåpning","Telemark","Under"
"6908","NOME BYGG AS","926868055","2023-10-17","Konkursåpning","Telemark","Etter"
"6909","NORBYGG AS","975800202","2021-05-19","Konkursåpning","Telemark","Under"
"6910","NORGEDIGITAL PROSJEKTER AS","928676773","2023-07-07","Konkursåpning","Telemark","Etter"
"6911","NORRMAN AS","985996598","2020-12-04","Konkursåpning","Telemark","Under"
"6912","NORSEP AS","916263333","2023-05-04","Konkursåpning","Telemark","Etter"
"6913","NORSK VEGVERK AS","943082650","2020-03-12","Konkursåpning","Telemark","Under"
"6914","NORSK ØKO RENS AS","919647345","2022-02-03","Konkursåpning","Telemark","Under"
"6915","NORSOR AS","922373302","2021-11-26","Konkursåpning","Telemark","Under"
"6916","NORSWE-STENSÄTTNING AB","917903069","2017-12-13","Konkursåpning i hjemlandet","Telemark","Før"
"6917","NORWEGIAN OFFSHORE LIFTING","997198034","2021-04-19","Konkursåpning","Telemark","Under"
"6918","NORWEGIAN SUBSEA PIPE AS","999128971","2021-10-22","Konkursåpning","Telemark","Under"
"6919","NOT MØBELSNEKKERI AS","923198199","2021-03-11","Konkursåpning","Telemark","Under"
"6920","NOTODDEN FLIS OG MUR AS","986576932","2021-03-23","Konkursåpning","Telemark","Under"
"6921","NOTODDEN FOOD AS","925511811","2023-03-23","Konkursåpning","Telemark","Under"
"6922","NOVA DALEN AS","921543212","2023-01-26","Konkursåpning","Telemark","Under"
"6923","NYE MULIGHETER SKIEN AS","916823576","2022-08-29","Konkursåpning","Telemark","Under"
"6924","NYTT BYGG AS","994516981","2023-06-23","Konkursåpning","Telemark","Etter"
"6925","OK SNEKRING OG MALING AS","925154733","2023-02-28","Konkursåpning","Telemark","Under"
"6926","OLIVER BYGG OG EIENDOM AS","917028788","2020-12-17","Konkursåpning","Telemark","Under"
"6927","OLSEN ENTREPRENØR AS","996883272","2022-03-25","Konkursåpning","Telemark","Under"
"6928","OLSEN PER SIMEN BYGGMESTER AS","821775922","2024-01-05","Konkursåpning","Telemark","Etter"
"6929","OPTIMAL BETONG AS","919726768","2023-10-16","Konkursåpning","Telemark","Etter"
"6930","PARK BISTRO AS","967133647","2021-12-17","Konkursåpning","Telemark","Under"
"6931","PAULSEN AS","963535848","2024-03-12","Konkursåpning","Telemark","Etter"
"6932","PINNEN BYGG AS","918495525","2022-10-06","Konkursåpning","Telemark","Under"
"6933","PLUSSGYM AS","996726568","2022-09-28","Konkursåpning","Telemark","Under"
"6934","POLLEN ENTREPRENØR AS","913066170","2021-07-08","Konkursåpning","Telemark","Under"
"6935","POPMAIS FACTORY AS","921632983","2021-11-08","Konkursåpning","Telemark","Under"
"6936","PORSGRUND HOLDING AS","927553813","2023-04-12","Konkursåpning","Telemark","Under"
"6937","PORSGRUNN BYGG OG BOLIG AS","915845487","2023-06-14","Konkursåpning","Telemark","Etter"
"6938","PORSGRUNN SPORTSBAR AS","927855550","2024-02-16","Konkursåpning","Telemark","Etter"
"6939","PORSGRUNN SYKKELIMPORT AS","989015370","2022-12-30","Konkursåpning","Telemark","Under"
"6940","PORTØR PENSJONAT AS","915847692","2022-09-20","Konkursåpning","Telemark","Under"
"6941","POSE OG SEKK AS","917686459","2024-03-01","Konkursåpning","Telemark","Etter"
"6942","PRASADS AS","918930108","2022-09-09","Konkursåpning","Telemark","Under"
"6943","PROBYGG TELEMARK AS","919650915","2022-11-01","Endring av kunngjøring fra Konkursregisteret","Telemark","Under"
"6944","PROBYGG TELEMARK AS","919650915","2022-10-05","Konkursåpning","Telemark","Under"
"6945","PROMED AS","939116524","2023-11-20","Konkursåpning","Telemark","Etter"
"6946","PROSPERSOLAR CHI AS","916299052","2023-03-03","Konkursåpning","Telemark","Under"
"6947","PROTMAS AS","926089250","2023-07-24","Konkursåpning","Telemark","Etter"
"6948","PURE BLUE OF NORWAY AS","913753763","2023-07-05","Konkursåpning","Telemark","Etter"
"6949","RAGA SERVICE AS","989140477","2022-05-04","Konkursåpning","Telemark","Under"
"6950","RAMAJ HOLDING AS","919086297","2022-11-02","Konkursåpning","Telemark","Under"
"6951","RAUL TEAM BYGG","921221983","2024-03-13","Konkursåpning","Telemark","Etter"
"6952","RAULAND HYTTE OG VAKTMESTERSERVICE","912608603","2022-06-14","Konkursåpning","Telemark","Under"
"6953","RAULAND PIZZA OG GRILL AS","921900228","2021-08-20","Konkursåpning","Telemark","Under"
"6954","RAULANDSFJELL AS","986715533","2022-09-20","Konkursåpning","Telemark","Under"
"6955","RCR FLEX AS","823555792","2023-12-22","Konkursåpning","Telemark","Etter"
"6956","RDM BYGG AS","815625692","2023-09-28","Konkursåpning","Telemark","Etter"
"6957","RE SALE GRENLAND AS","925559113","2022-07-27","Konkursåpning","Telemark","Under"
"6958","REISEGLEDE AS","983559085","2021-05-11","Konkursåpning","Telemark","Under"
"6959","RENOMME KLOKKER OG SMYKKER AS","919558539","2023-02-06","Konkursåpning","Telemark","Under"
"6960","REXEN KIOSK AS","918144706","2020-10-22","Konkursåpning","Telemark","Under"
"6961","RGS UTVIKLING AS","915794432","2019-07-19","Konkursåpning","Telemark","Før"
"6962","RIO OG FRISK AS","922695083","2021-04-13","Konkursåpning","Telemark","Under"
"6963","RISING BYGG AS","926381458","2023-11-22","Konkursåpning","Telemark","Etter"
"6964","ROMTVEIT BYGG AS","814956652","2021-04-13","Konkursåpning","Telemark","Under"
"6965","RTS BYGG AS","819919542","2019-09-18","Konkursåpning","Telemark","Før"
"6966","RTS INVEST AS","917393338","2019-09-16","Konkursåpning","Telemark","Før"
"6967","RUGTVEDT VVS AS","918782265","2023-04-21","Endring av kunngjøring fra Konkursregisteret","Telemark","Under"
"6968","RUGTVEDT VVS AS","918782265","2023-04-20","Konkursåpning","Telemark","Under"
"6969","RØDMYRTOPPEN AS","994780123","2020-11-27","Konkursåpning","Telemark","Under"
"6970","RØR OG BYGG AS","914885124","2021-05-28","Konkursåpning","Telemark","Under"
